GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US47135,47135,"Perry County, Tennessee",3295,134,2418,165,1936,177,877,152,16.5,4.1,9.7,3.5,5.6,3.6,36.9,11.0,6.5,2.0,3.3,1.8,3.8,2.2,15.3,6.6,16.6,3.2,17.7,4.0,16.5,5.4,12.5,5.3,14.7,3.2,14.8,3.7,15.3,4.2,16.0,6.5,11.5,3.1,15.3,4.2,16.0,4.6,4.0,2.9,18.1,4.6,19.9,5.8,20.0,5.5,8.4,5.3,8.2,3.0,9.0,3.8,10.1,4.3,5.6,4.7,5.5,2.1,7.1,2.9,8.8,3.6,1.3,1.7,0.4,0.4,0.5,0.5,0.6,0.7,0.0,3.9,2.0,1.8,2.8,2.4,3.3,3.0,0.0,3.9,31503,4703,40966,6777,44661,4987,14492,3400,49760,9380,58378,12490,N,N,24241,4883,38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X)
0500000US47137,47137,"Pickett County, Tennessee",2180,204,1662,212,1376,197,518,127,8.3,3.9,7.6,3.8,2.7,2.9,12.0,9.5,9.4,3.6,7.6,3.9,8.2,4.7,15.4,8.2,12.4,3.8,6.7,4.0,6.6,4.9,30.1,11.3,11.7,4.1,13.1,4.4,13.8,5.3,10.6,8.4,24.8,6.2,24.7,7.5,24.0,8.7,20.1,13.5,18.1,5.9,21.1,7.2,23.5,8.3,8.5,6.7,5.0,3.1,6.4,4.0,7.8,4.9,0.4,0.8,5.0,3.2,5.7,3.6,5.0,2.9,2.9,4.5,5.3,3.7,7.0,4.9,8.4,5.9,0.0,6.5,0.0,0.2,0.1,0.2,0.0,2.5,0.0,6.5,39313,2983,45141,5053,46378,5238,21176,6921,49415,6194,55700,7705,N,N,28068,5870,35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
0500000US47139,47139,"Polk County, Tennessee",7023,264,5103,253,4087,246,1920,218,7.3,1.9,4.8,1.6,2.6,1.6,16.3,4.5,6.7,1.8,3.9,1.6,2.5,1.2,14.6,5.5,13.5,2.4,11.1,2.5,9.3,2.8,20.3,4.5,12.8,2.4,11.5,2.6,11.5,3.1,17.0,6.1,18.4,2.9,19.6,3.5,18.6,3.7,13.8,4.6,17.0,2.9,18.9,3.6,21.7,4.1,11.5,4.2,12.1,2.8,15.1,3.7,16.9,3.9,3.4,2.5,7.8,2.0,9.3,2.5,10.9,2.9,2.9,1.8,2.3,1.5,3.0,2.0,2.2,1.5,0.0,1.8,2.2,1.1,2.9,1.5,3.6,1.8,0.2,0.3,42307,2414,49237,4482,56098,5455,24167,5290,58175,5291,67228,6991,N,N,31132,3477,37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X)
0500000US47141,47141,"Putnam County, Tennessee",30624,430,19019,587,13806,578,11605,573,12.7,1.4,6.6,1.5,2.9,1.1,24.0,2.9,7.9,1.2,4.5,1.3,3.2,1.2,13.5,2.3,14.8,1.4,10.4,1.6,7.4,1.6,21.6,2.8,11.8,1.3,12.8,1.5,10.0,1.7,11.8,2.2,13.5,1.2,13.8,1.8,12.6,1.9,12.0,2.0,17.3,1.4,20.4,1.9,23.7,2.3,11.2,2.0,8.4,1.1,11.3,1.7,14.4,2.3,3.3,1.0,8.3,1.0,12.3,1.5,15.9,2.0,1.7,0.8,2.6,0.6,3.9,1.0,5.2,1.4,0.3,0.3,2.7,0.6,3.9,0.9,4.7,1.2,0.7,0.4,37802,1877,51927,2474,63192,4008,20318,1510,56736,3381,69630,3502,80009,4024,34115,6731,39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X)
0500000US47143,47143,"Rhea County, Tennessee",12607,332,8312,398,6066,381,4295,404,10.4,2.1,7.1,1.7,2.9,1.4,18.3,5.1,8.2,1.7,5.4,2.1,2.6,1.5,15.4,3.8,13.3,2.6,10.4,2.7,6.0,1.9,19.7,5.7,13.7,2.4,11.0,2.3,12.3,2.7,17.7,5.0,14.4,2.0,14.7,2.5,14.1,2.6,12.2,4.0,15.8,2.2,19.6,3.1,21.5,3.8,9.4,3.2,9.6,1.8,12.4,2.4,15.3,2.9,2.2,1.5,10.1,2.0,13.8,3.0,18.3,4.0,2.6,1.7,2.1,0.8,3.3,1.3,3.9,1.6,0.5,0.6,2.4,1.1,2.2,1.0,3.0,1.3,2.0,2.0,39368,2581,51657,4147,60186,4408,23377,2959,54921,3637,64429,4967,N,N,33721,4903,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
0500000US47145,47145,"Roane County, Tennessee",21619,558,14232,514,11538,502,7387,502,8.4,1.5,4.3,1.3,3.4,1.4,16.6,3.5,7.4,1.5,4.5,1.6,2.8,1.5,13.4,2.6,11.4,1.7,7.0,1.7,5.0,1.7,20.6,3.5,12.4,1.8,9.9,2.0,9.1,2.1,17.2,3.5,14.6,1.8,14.7,2.2,13.1,2.4,14.9,2.9,17.7,2.1,20.5,2.6,21.8,3.2,11.1,2.9,10.9,1.6,15.3,2.2,16.9,2.4,2.4,1.3,10.4,1.6,14.8,2.5,16.9,3.0,2.0,1.0,4.3,1.1,6.2,1.7,7.6,2.1,0.5,0.5,2.3,0.6,2.9,0.9,3.4,1.0,1.2,0.8,45407,2707,59624,4613,67724,5651,24733,2162,60728,2463,73498,3438,N,N,35193,4461,33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
0500000US47147,47147,"Robertson County, Tennessee",25065,355,19015,490,14615,443,6050,412,4.7,0.9,4.0,1.0,1.2,0.6,8.3,2.2,3.5,0.7,1.5,0.5,0.4,0.2,10.8,2.6,8.9,1.3,6.2,1.3,4.7,1.4,18.2,3.1,10.9,1.4,8.8,1.6,6.7,1.3,18.5,2.7,14.8,1.7,14.5,2.0,12.7,2.0,17.4,2.8,22.4,1.7,24.0,1.9,25.9,2.2,15.0,2.9,14.3,1.4,16.4,1.6,19.0,1.9,6.7,2.1,13.8,1.4,16.4,1.7,19.8,2.1,4.0,1.7,3.9,0.7,5.0,0.9,5.8,1.2,0.3,0.3,2.8,0.7,3.3,0.9,3.8,1.1,0.7,0.6,57424,2330,64489,2586,73435,3063,31832,1945,71007,2667,78694,3161,88162,4309,41297,3361,37.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X)
0500000US47149,47149,"Rutherford County, Tennessee",106673,685,74794,1167,56212,1231,31879,1207,4.8,0.5,2.7,0.5,0.7,0.3,10.8,1.4,3.2,0.5,2.0,0.4,0.8,0.3,6.7,1.1,7.9,0.6,5.4,0.6,3.5,0.6,14.6,1.4,8.9,0.7,6.9,0.8,4.8,0.7,14.2,1.5,14.1,0.9,11.9,0.9,9.9,0.9,19.9,2.0,21.4,1.0,22.1,1.2,21.5,1.2,19.3,1.6,15.5,0.8,18.5,1.0,21.2,1.2,7.2,1.1,15.7,0.8,19.6,1.0,24.0,1.3,5.1,1.0,5.1,0.5,6.6,0.6,8.2,0.8,1.3,0.5,3.4,0.4,4.3,0.5,5.4,0.6,0.9,0.4,62149,1156,73719,1574,83807,1674,37202,1619,76284,1412,87797,1970,99355,2276,45508,1640,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
0500000US47151,47151,"Scott County, Tennessee",8519,304,5743,314,4220,317,2776,308,15.2,2.6,7.1,2.6,1.9,1.1,33.1,5.1,9.3,1.9,7.3,2.0,6.1,2.7,15.1,4.2,17.2,2.6,16.0,3.4,15.2,3.8,19.8,4.4,11.8,2.2,13.7,2.4,12.1,2.8,9.3,3.9,12.0,2.7,14.2,3.2,11.9,3.5,8.9,4.0,16.8,2.7,18.5,3.3,23.4,4.1,7.8,2.9,9.5,2.8,11.2,3.6,14.3,4.7,5.2,3.5,5.7,1.9,8.1,2.7,11.0,3.6,0.5,0.6,2.1,1.2,2.9,1.8,3.1,1.9,0.3,0.4,0.6,0.4,0.9,0.6,1.1,0.8,0.0,1.3,31875,3034,39990,4460,51883,3876,15933,2847,45698,3777,54899,5174,N,N,24235,2766,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
0500000US47153,47153,"Sequatchie County, Tennessee",5505,200,4256,269,3204,258,1249,208,6.7,2.2,5.9,2.7,0.8,0.8,13.1,4.6,5.5,1.9,3.2,1.5,2.3,1.5,13.1,6.4,13.7,2.9,11.9,3.0,10.3,3.6,19.9,7.1,11.8,2.9,11.7,3.8,7.1,2.6,14.3,5.8,11.5,2.9,9.6,2.6,10.0,3.0,18.1,7.8,22.9,4.1,23.4,4.6,25.6,5.3,16.3,8.5,14.5,3.6,18.0,4.5,23.8,5.8,1.6,1.9,10.6,2.6,12.8,3.1,15.5,3.7,3.2,2.6,1.8,1.1,2.3,1.4,3.1,1.9,0.0,2.8,1.0,0.7,1.1,0.9,1.5,1.1,0.6,1.1,51312,6120,57397,3718,66641,5655,30114,6883,58444,3926,64476,4856,N,N,35088,5223,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
0500000US47155,47155,"Sevier County, Tennessee",36901,639,25688,687,19816,782,11213,560,5.8,0.9,3.5,1.0,1.1,0.5,13.2,2.0,5.9,1.1,3.1,0.7,1.3,0.5,13.5,3.0,13.1,1.4,10.2,1.3,7.5,1.3,20.4,3.3,13.5,1.5,11.7,1.5,10.3,1.5,16.7,3.0,16.7,1.3,17.4,1.6,17.8,1.9,15.5,2.5,21.5,1.8,24.1,2.1,26.1,2.6,12.9,2.6,10.4,1.3,13.0,1.7,14.9,2.0,4.0,1.3,8.9,1.2,11.7,1.6,14.7,2.0,2.0,1.1,1.9,0.6,2.8,0.8,3.2,1.0,0.4,0.4,2.3,0.6,2.4,0.7,3.0,0.9,1.4,0.9,44473,1797,53774,1976,60387,1748,26233,1578,58163,2335,66063,2855,74219,3420,37043,3740,35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
0500000US47157,47157,"Shelby County, Tennessee",349207,1803,219970,2222,132157,1721,129237,2156,9.2,0.4,6.5,0.4,1.4,0.2,15.0,0.7,5.9,0.3,4.4,0.4,1.3,0.2,9.3,0.6,11.9,0.4,9.3,0.5,3.9,0.4,17.0,0.9,10.7,0.4,9.7,0.5,6.3,0.5,12.8,0.7,13.3,0.5,11.8,0.5,9.9,0.6,15.5,0.8,17.2,0.4,17.2,0.6,18.0,0.7,16.1,0.7,10.4,0.4,12.6,0.5,16.0,0.7,6.1,0.5,11.5,0.4,14.8,0.6,21.6,0.8,5.2,0.5,4.9,0.3,6.7,0.4,10.5,0.6,1.5,0.2,5.0,0.2,7.0,0.3,11.1,0.5,1.4,0.2,48415,621,61252,1078,88699,1417,31239,661,72387,870,87073,1404,117159,1877,44900,1099,36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X)
0500000US47159,47159,"Smith County, Tennessee",7535,210,5397,200,4176,250,2138,248,7.8,2.1,5.3,2.3,2.6,2.1,15.0,4.2,5.8,1.7,3.5,1.4,2.0,1.2,11.5,4.4,11.9,2.0,8.3,2.2,3.8,1.6,23.6,4.9,13.2,2.5,10.8,2.7,9.9,3.0,17.2,4.4,16.6,2.6,18.3,3.2,19.3,3.7,13.0,4.5,21.3,2.7,24.8,2.9,27.0,3.4,13.8,5.5,10.2,1.7,11.9,2.0,14.3,2.6,3.0,2.2,9.4,2.1,12.4,2.9,14.9,3.5,1.4,1.1,2.1,0.9,2.7,1.2,3.5,1.6,0.4,0.7,1.7,0.9,2.0,1.2,2.5,1.6,1.2,1.1,44275,3817,52938,2687,61026,3304,24942,3635,58028,4331,65564,5194,N,N,37212,7400,39.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X)
0500000US47161,47161,"Stewart County, Tennessee",5315,294,3690,261,2938,234,1625,225,7.9,2.5,7.5,3.3,2.1,1.5,15.4,6.0,5.3,2.0,2.3,1.6,1.7,1.5,12.2,5.1,13.8,2.8,8.9,2.9,7.2,2.7,23.4,5.5,9.9,2.3,7.5,2.5,5.7,2.5,14.8,5.6,18.9,3.5,18.4,4.4,19.5,5.1,16.8,6.5,20.7,3.6,24.0,4.7,27.6,5.3,12.3,5.6,10.6,2.7,13.6,3.6,15.9,4.4,2.9,2.6,9.4,2.1,13.7,2.9,15.2,3.5,2.1,2.3,2.6,1.2,2.5,1.3,3.1,1.6,0.1,0.2,1.1,0.9,1.6,1.3,2.0,1.6,0.0,2.1,44090,5348,55833,5370,62565,4887,24556,4222,54383,3330,63662,4672,N,N,30196,3670,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
0500000US47163,47163,"Sullivan County, Tennessee",66388,718,43733,742,32719,693,22655,773,8.3,0.7,4.8,0.7,1.7,0.5,16.2,1.8,6.3,0.7,3.3,0.6,1.5,0.4,12.7,1.4,13.7,1.0,9.6,1.0,7.1,0.9,22.4,1.9,13.4,0.9,12.3,1.0,10.9,1.1,15.8,1.5,14.9,0.9,14.9,0.9,13.7,1.0,13.6,1.8,18.1,1.0,21.1,1.2,23.5,1.4,11.5,1.5,10.4,0.7,13.4,0.9,15.7,1.1,4.1,1.0,9.0,0.7,12.2,1.0,15.5,1.2,2.6,0.7,3.2,0.4,4.4,0.5,5.5,0.7,0.9,0.4,2.8,0.3,4.0,0.5,5.0,0.7,0.3,0.2,42251,1121,55021,1543,65369,1433,24436,1011,60468,1627,73553,2304,85069,3100,33599,1531,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
0500000US47165,47165,"Sumner County, Tennessee",64600,526,47158,798,36398,828,17442,756,4.4,0.5,3.0,0.5,1.0,0.3,10.1,1.6,3.8,0.5,2.7,0.5,1.1,0.4,7.2,1.4,8.8,0.8,5.4,0.8,3.3,0.6,18.8,1.9,8.7,0.8,6.7,0.8,5.1,0.7,14.4,1.8,14.2,1.0,12.6,1.1,10.3,1.1,19.2,1.9,20.5,0.9,21.7,1.2,21.8,1.3,17.3,2.0,14.1,0.7,16.2,0.9,18.8,1.3,6.7,1.3,14.9,0.8,18.1,1.1,21.9,1.3,4.6,1.0,5.7,0.6,7.7,0.8,9.0,1.0,0.9,0.4,4.8,0.6,6.0,0.7,7.7,0.9,1.0,0.4,61584,1513,72529,1560,83858,1718,34712,2015,80740,2441,92588,2885,105502,3589,44643,2694,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X)
0500000US47167,47167,"Tipton County, Tennessee",21445,404,16481,542,11902,508,4964,499,7.1,1.3,6.3,1.5,1.9,1.0,12.6,3.4,4.9,1.0,2.2,0.8,1.0,0.7,13.4,3.1,8.8,1.3,8.3,1.4,4.1,1.2,16.9,3.7,10.8,1.6,8.8,1.6,5.9,1.4,17.3,4.0,12.8,1.4,12.6,1.6,10.2,1.8,11.6,2.7,18.8,1.7,20.1,2.1,22.6,2.4,13.2,3.6,13.6,1.7,14.4,1.7,17.6,2.2,7.6,3.0,15.5,1.6,17.8,2.0,23.9,2.6,5.7,2.8,4.9,1.0,6.0,1.2,8.3,1.7,1.2,1.3,2.9,0.8,3.6,1.0,4.6,1.3,0.5,0.7,57212,3134,63867,2715,79993,3280,28737,3403,72061,3316,79707,4045,95728,5130,39797,4190,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
0500000US47169,47169,"Trousdale County, Tennessee",2944,167,1904,193,1461,190,1040,184,7.3,3.2,3.8,2.5,1.0,1.6,14.4,7.2,5.8,2.9,0.8,1.2,0.5,1.1,14.9,7.0,13.3,3.9,10.5,4.9,8.9,5.3,19.7,8.6,14.7,4.9,15.2,6.1,15.9,7.5,14.9,9.2,13.0,4.3,14.8,5.6,16.1,6.8,11.3,6.0,21.2,5.6,22.8,5.8,20.5,6.4,13.6,10.0,13.6,4.9,17.0,6.3,20.9,7.8,7.2,7.0,6.2,3.4,10.1,5.1,9.9,5.6,1.1,1.6,4.0,2.7,4.7,3.8,6.2,5.0,0.9,1.4,0.9,1.2,0.3,0.4,0.2,0.4,2.0,3.2,41776,9150,53703,4799,55826,9901,25694,7621,55126,5538,63803,7103,N,N,36198,7093,43.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X)
0500000US47171,47171,"Unicoi County, Tennessee",7613,233,4841,295,3469,298,2772,298,7.4,1.8,5.0,2.6,1.9,1.4,14.2,4.1,10.5,2.1,6.4,2.8,2.2,1.7,18.9,5.0,17.4,3.6,12.2,3.6,10.6,3.7,26.2,7.2,12.9,2.9,13.5,3.6,11.5,3.4,11.1,4.5,16.4,2.9,18.3,3.9,19.9,4.4,11.0,4.0,16.7,3.0,20.9,3.9,25.0,5.1,9.8,3.8,9.3,2.1,11.2,2.6,12.4,3.3,5.5,3.4,7.6,1.9,10.5,2.7,14.2,3.6,1.6,1.3,0.8,0.7,1.3,1.0,1.8,1.4,0.0,1.3,1.0,0.8,0.6,0.7,0.5,0.7,1.7,2.0,36576,3681,45194,3748,52276,5609,19712,3156,47890,3849,55678,5572,N,N,32290,5946,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US47173,47173,"Union County, Tennessee",7268,294,5434,336,4153,304,1834,260,9.8,2.4,8.2,2.5,3.2,1.7,19.6,5.5,6.3,1.5,3.3,1.3,1.6,0.9,16.8,4.6,13.8,3.0,12.9,3.0,11.8,3.8,16.1,6.2,13.9,2.7,12.8,2.7,11.6,3.0,15.5,5.4,16.5,2.6,17.2,3.1,17.1,3.5,15.6,5.0,19.9,3.6,22.3,4.0,25.9,4.6,7.0,3.4,8.4,2.1,10.4,2.7,13.2,3.5,3.1,2.1,7.2,1.9,7.7,2.2,9.6,2.8,5.7,4.5,2.1,1.0,2.2,1.3,2.6,1.6,0.6,0.7,2.2,1.4,2.9,1.9,3.3,2.4,0.0,1.9,40132,3726,45842,5015,55484,5340,23051,5282,52874,4301,58429,5242,N,N,32214,4367,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X)
0500000US47175,47175,"Van Buren County, Tennessee",2156,138,1608,133,1317,134,548,101,6.9,2.4,2.8,1.9,2.7,2.0,19.0,7.6,3.6,1.8,1.7,1.3,1.3,1.3,10.0,5.2,19.6,4.2,16.3,5.0,12.4,4.8,29.4,8.6,12.2,3.6,10.9,4.1,10.6,4.7,15.3,8.2,15.2,3.8,17.4,4.6,17.6,5.0,11.3,5.8,22.5,4.5,26.1,5.6,27.3,5.9,11.9,5.9,11.2,3.0,13.5,4.0,14.3,4.4,2.4,2.7,6.1,2.5,7.6,3.3,9.3,4.0,0.7,1.3,1.0,1.0,1.4,1.4,1.7,1.7,0.0,6.2,1.7,1.6,2.3,2.2,2.8,2.7,0.0,6.2,43631,5063,51014,4596,53869,4200,21607,2297,51757,5361,59528,6945,N,N,27418,3237,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
0500000US47177,47177,"Warren County, Tennessee",15755,300,10306,311,7408,315,5449,392,8.1,1.4,5.8,1.5,2.0,1.2,14.8,3.0,10.1,1.6,5.1,1.8,2.8,1.3,20.1,3.5,13.6,2.0,9.4,2.2,5.8,1.6,23.8,4.4,14.7,1.9,15.9,2.7,15.8,2.9,12.1,2.8,15.9,2.1,15.8,2.3,14.7,2.3,15.7,3.4,17.9,2.1,20.5,2.5,24.4,3.0,9.7,3.8,9.0,1.5,11.9,2.0,14.7,2.7,3.0,1.3,7.4,1.4,11.1,2.2,14.4,2.8,0.3,0.4,1.3,0.5,1.8,0.8,2.1,1.0,0.0,0.6,2.0,0.6,2.7,0.9,3.2,1.2,0.4,0.4,36765,1207,48491,2661,59961,3573,20598,2012,52519,3393,64026,4941,70402,3537,27683,2249,32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
0500000US47179,47179,"Washington County, Tennessee",52684,762,33021,696,24931,747,19663,862,8.1,1.0,5.0,0.9,1.2,0.4,14.8,2.3,6.7,0.9,3.9,0.9,2.0,0.8,11.2,1.8,13.7,1.1,8.7,1.2,5.5,1.0,22.6,2.8,12.3,1.2,11.3,1.5,9.9,1.4,14.1,2.0,14.8,1.1,13.8,1.3,13.5,1.3,16.1,2.2,18.3,1.2,22.4,1.7,24.7,2.1,10.3,1.5,9.8,1.0,12.2,1.3,15.2,1.5,5.4,1.6,9.8,0.8,13.8,1.2,17.2,1.6,2.7,0.9,3.1,0.6,4.1,0.9,5.0,1.1,1.6,1.0,3.4,0.5,4.6,0.7,5.8,1.0,1.2,0.5,44180,1160,56726,2046,66167,2871,26010,2132,63584,2390,77541,3444,89687,4605,38726,2504,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
0500000US47181,47181,"Wayne County, Tennessee",5860,263,4217,249,3217,242,1643,231,10.8,2.1,7.7,2.5,4.7,2.3,20.6,5.2,9.9,2.0,2.9,1.3,2.2,1.5,27.9,5.8,17.0,3.0,16.1,3.9,12.2,3.4,22.0,5.7,12.8,2.7,13.6,3.3,13.4,3.9,11.6,3.9,14.8,3.0,16.1,3.9,16.4,4.4,10.6,4.2,14.8,2.6,19.1,3.4,20.3,4.0,4.2,2.7,8.8,2.5,10.2,2.7,13.3,3.6,1.4,1.3,7.4,2.3,9.8,3.1,12.2,3.9,0.1,0.2,2.3,1.0,3.2,1.4,4.2,1.9,0.0,2.1,1.3,0.9,1.3,0.9,1.1,0.7,1.5,2.1,34299,4710,42974,3773,52122,6009,15721,2811,48951,3418,56787,3884,N,N,24690,5418,40.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X)
0500000US47183,47183,"Weakley County, Tennessee",13607,303,8597,322,6452,282,5010,345,11.4,1.5,6.9,1.8,1.6,0.9,20.6,3.3,7.3,1.2,3.5,1.2,2.1,0.9,13.8,3.1,15.6,2.0,10.0,1.7,7.6,1.8,25.9,4.4,14.0,1.8,12.9,2.0,12.7,2.5,15.7,3.6,16.3,1.8,17.3,2.1,17.2,2.5,13.8,3.7,16.5,1.7,21.1,2.5,23.2,3.0,7.8,2.7,8.0,1.2,11.9,1.8,14.6,2.3,1.2,0.6,8.3,1.4,12.9,2.1,16.6,2.5,0.4,0.6,1.6,0.7,2.0,1.1,2.3,1.4,0.7,0.4,1.0,0.4,1.5,0.6,1.9,0.8,0.1,0.1,36550,2299,49260,3169,58956,3037,21270,1334,47807,1812,59725,2433,68700,2893,25904,1795,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X)
